ax,ay,az
1608,-432,6442
2226,-852,6828
1470,-144,6672
1688,-394,7254
2430,-634,7136
2082,-588,7066
2480,-724,5832
2494,-852,5930
2796,-1400,6404
2906,-1242,6664
3216,-1066,6356
3374,-874,6328
3248,-562,6904
3606,-658,6674
3868,-1002,6154
3800,-646,6124
3554,-494,5844
3528,-724,5608
3360,-674,6038
3436,-710,6128
3772,-536,6034
3952,-634,6204
3678,-918,6456
3950,-868,6546
3996,-936,6372
4006,-930,6090
3836,-938,6028
3908,-906,6160
3978,-842,6228
3960,-642,6090
3858,-622,6292
3856,-612,6454
3766,-612,6310
3652,-668,6520
3808,-810,6260
3786,-774,6144
3872,-854,6046
3926,-834,5948
4078,-1028,6296
3836,-984,6482
3578,-616,6396
3868,-482,6520
3944,-632,5860
3932,-764,5820
3916,-816,6174
3932,-784,6288
4012,-750,6342
3964,-806,6118
4004,-846,6012
3954,-976,6076
3890,-912,6370
3760,-668,6486
3848,-672,6422
-4782,-928,7262
2000,-124,7524
4602,-1658,6684
3982,-1700,5640
4548,-978,5602
4134,-678,6028
4026,-812,6168
3938,-906,6178
3924,-880,5868
3900,-822,5736
3812,-908,5920
3672,-942,6300
3750,-798,6372
3794,-822,6212
3818,-896,6074
3848,-1048,6348
3886,-938,6472
3916,-796,6374
3904,-788,6136
3964,-888,6126
3830,-880,6324
3766,-832,6338
3896,-770,6058
3870,-910,5946
3860,-852,6066
3868,-868,6304
3970,-796,6244
4014,-960,6248
-8934,416,7698
3024,-2036,6004
3990,-2658,6412
5592,-1288,6334
4082,-934,6260
3184,-1184,6228
4152,-960,6602
3874,-962,6602
3702,-1084,6144
3790,-1032,5860
3670,-926,6082
3608,-804,6354
3522,-848,6462
3620,-852,6564
3684,-888,6482
3668,-986,6612
3662,-1030,6422
3624,-1072,6358
3668,-1058,6284
3604,-1082,6400
3568,-1164,6460
3478,-1296,6372
3762,-1116,6150
3598,-1194,5968
3644,-1080,5924
3674,-1178,6216
3700,-1336,6486
3646,-1396,6352
3696,-1262,6274
3692,-1184,6216
3664,-1040,6228
3566,-942,6244
3542,-996,6238
3440,-1032,6364
3548,-1110,6110
3522,-1068,6058
3656,-1012,6102
3662,-978,6628
3560,-1062,6386
3868,-1136,6414
3758,-1690,7624
3628,-1506,6840
3842,-1234,5480
3576,-852,4734
3706,-1068,5874
3498,-1074,6486
3708,-1192,6304
3736,-1250,6024
3694,-1228,5774
3776,-1258,5800
3722,-1332,6166
3510,-1216,6484
3536,-972,6324
3868,-944,6028
4086,-1100,5778
3914,-1332,6022
3824,-1350,6390
3942,-1344,6352
3738,-1306,6180
3700,-998,6186
3638,-880,6258
3686,-938,6246
3702,-1084,6142
3670,-1178,6050
3844,-1214,6290
3678,-1246,6470
3856,-1248,6290
3822,-1266,6556
3836,-1356,6558
3832,-1440,6376
3668,-1350,6194
3728,-1042,5852
3984,-858,5998
3926,-756,6220
3834,-820,6590
3860,-998,6596
3820,-1158,6480
3638,-928,6178
3664,-576,5658
3962,-434,5908
3920,-530,5948
3524,-612,6158
3858,-720,6220
3980,-936,6010
4034,-1158,5980
3910,-1166,6104
3792,-1074,6018
3878,-1050,6386
3980,-948,6460
4148,-1072,6062
3816,-784,6134
3940,-748,6586
3980,-920,6910
3968,-1154,6758
3802,-1118,6488
3778,-848,6436
3774,-628,6478
3828,-640,6132
3806,-746,5854
3638,-646,6188
3844,-544,6224
4010,-658,5740
3742,-832,5656
3642,-708,6308
3634,-726,6250
3778,-824,5932
4018,-740,6114
4268,-556,6416
4196,-720,6378
4302,-890,6322
4276,-916,6260
4088,-720,6106
3906,-698,5732
3800,-760,5792
3894,-882,5954
3868,-976,6044
3834,-914,6400
4026,-996,6344
4074,-1056,6130
4018,-956,6324
4026,-674,6342
4020,-616,6166
3984,-896,6088
3846,-902,6118
4106,-776,6080
3960,-852,6052
3992,-920,6174
3934,-800,6272
4032,-740,6276
3988,-990,5926
4028,-964,5918
4074,-734,6318
4062,-690,6382
3986,-962,6070
4046,-1078,5768
4092,-976,6088
4240,-910,6188
4084,-1078,6028
4038,-1014,6108
4096,-862,6308
4034,-816,6078
4006,-800,6164
3920,-768,6192
3874,-768,6234
3954,-808,6076
4052,-744,6076
4090,-834,6110
4070,-930,6038
3900,-786,6304
